date,product,cut_type,size,sales_quantity
2022-10-30,Salmon Fillet,E,6-7kg,26
2022-10-30,Salmon Fillet,E,7-8kg,14
2022-10-30,Salmon Fillet,E,8-9kg,15
2022-10-30,Salmon Fillet,F,1-2kg,31
2022-10-30,Salmon Fillet,F,2-3kg,13
2022-10-30,Salmon Fillet,F,3-4kg,35
2022-10-30,Salmon Fillet,F,4-5kg,26
2022-10-30,Salmon Fillet,F,5-6kg,11
2022-10-30,Salmon Fillet,F,6-7kg,18
2022-10-30,Salmon Fillet,F,7-8kg,37
2022-10-30,Salmon Fillet,F,8-9kg,10
2022-10-30,Trout Fillet,,,39
2022-10-30,Cod Fillet,,,73
2022-10-30,Shrimp,,,66
2022-10-30,Herring,,,60
2022-11-06,Salmon Fillet,A,1-2kg,33
2022-11-06,Salmon Fillet,A,2-3kg,51
2022-11-06,Salmon Fillet,A,3-4kg,50
2022-11-06,Salmon Fillet,A,4-5kg,49
2022-11-06,Salmon Fillet,A,5-6kg,30
2022-11-06,Salmon Fillet,A,6-7kg,26
2022-11-06,Salmon Fillet,A,7-8kg,25
2022-11-06,Salmon Fillet,A,8-9kg,43
2022-11-06,Salmon Fillet,B,1-2kg,35
2022-11-06,Salmon Fillet,B,2-3kg,46
2022-11-06,Salmon Fillet,B,3-4kg,40
2022-11-06,Salmon Fillet,B,4-5kg,16
2022-11-06,Salmon Fillet,B,5-6kg,41
2022-11-06,Salmon Fillet,B,6-7kg,20
2022-11-06,Salmon Fillet,B,7-8kg,30
2022-11-06,Salmon Fillet,B,8-9kg,38
2022-11-06,Salmon Fillet,C,1-2kg,56
2022-11-06,Salmon Fillet,C,2-3kg,70
2022-11-06,Salmon Fillet,C,3-4kg,44
2022-11-06,Salmon Fillet,C,4-5kg,38
2022-11-06,Salmon Fillet,C,5-6kg,44
2022-11-06,Salmon Fillet,C,6-7kg,45
2022-11-06,Salmon Fillet,C,7-8kg,27
2022-11-06,Salmon Fillet,C,8-9kg,56
2022-11-06,Salmon Fillet,D,1-2kg,39
2022-11-06,Salmon Fillet,D,2-3kg,35
2022-11-06,Salmon Fillet,D,3-4kg,37
2022-11-06,Salmon Fillet,D,4-5kg,39
2022-11-06,Salmon Fillet,D,5-6kg,47
2022-11-06,Salmon Fillet,D,6-7kg,30
2022-11-06,Salmon Fillet,D,7-8kg,28
2022-11-06,Salmon Fillet,D,8-9kg,20
2022-11-06,Salmon Fillet,E,1-2kg,34
2022-11-06,Salmon Fillet,E,2-3kg,47
2022-11-06,Salmon Fillet,E,3-4kg,38
2022-11-06,Salmon Fillet,E,4-5kg,56
2022-11-06,Salmon Fillet,E,5-6kg,34
2022-11-06,Salmon Fillet,E,6-7kg,45
2022-11-06,Salmon Fillet,E,7-8kg,21
2022-11-06,Salmon Fillet,E,8-9kg,27
2022-11-06,Salmon Fillet,F,1-2kg,38
2022-11-06,Salmon Fillet,F,2-3kg,44
2022-11-06,Salmon Fillet,F,3-4kg,27
2022-11-06,Salmon Fillet,F,4-5kg,38
2022-11-06,Salmon Fillet,F,5-6kg,15
2022-11-06,Salmon Fillet,F,6-7kg,32
2022-11-06,Salmon Fillet,F,7-8kg,38
2022-11-06,Salmon Fillet,F,8-9kg,43
2022-11-06,Trout Fillet,,,82
2022-11-06,Cod Fillet,,,76
2022-11-06,Shrimp,,,83
2022-11-06,Herring,,,57
2022-11-13,Salmon Fillet,A,1-2kg,46
2022-11-13,Salmon Fillet,A,2-3kg,37
2022-11-13,Salmon Fillet,A,3-4kg,34
2022-11-13,Salmon Fillet,A,4-5kg,27
2022-11-13,Salmon Fillet,A,5-6kg,9
2022-11-13,Salmon Fillet,A,6-7kg,45
2022-11-13,Salmon Fillet,A,7-8kg,29
2022-11-13,Salmon Fillet,A,8-9kg,26
2022-11-13,Salmon Fillet,B,1-2kg,43
2022-11-13,Salmon Fillet,B,2-3kg,28
2022-11-13,Salmon Fillet,B,3-4kg,46
2022-11-13,Salmon Fillet,B,4-5kg,41
2022-11-13,Salmon Fillet,B,5-6kg,42
2022-11-13,Salmon Fillet,B,6-7kg,24
2022-11-13,Salmon Fillet,B,7-8kg,45
2022-11-13,Salmon Fillet,B,8-9kg,37
2022-11-13,Salmon Fillet,C,1-2kg,27
2022-11-13,Salmon Fillet,C,2-3kg,33
2022-11-13,Salmon Fillet,C,3-4kg,21
2022-11-13,Salmon Fillet,C,4-5kg,35
2022-11-13,Salmon Fillet,C,5-6kg,27
2022-11-13,Salmon Fillet,C,6-7kg,20
2022-11-13,Salmon Fillet,C,7-8kg,16
2022-11-13,Salmon Fillet,C,8-9kg,43
2022-11-13,Salmon Fillet,D,1-2kg,25
2022-11-13,Salmon Fillet,D,2-3kg,53
2022-11-13,Salmon Fillet,D,3-4kg,26
2022-11-13,Salmon Fillet,D,4-5kg,20
2022-11-13,Salmon Fillet,D,5-6kg,20
2022-11-13,Salmon Fillet,D,6-7kg,44
2022-11-13,Salmon Fillet,D,7-8kg,28
2022-11-13,Salmon Fillet,D,8-9kg,30
2022-11-13,Salmon Fillet,E,1-2kg,37
2022-11-13,Salmon Fillet,E,2-3kg,36
2022-11-13,Salmon Fillet,E,3-4kg,51
2022-11-13,Salmon Fillet,E,4-5kg,52
2022-11-13,Salmon Fillet,E,5-6kg,29
2022-11-13,Salmon Fillet,E,6-7kg,20
2022-11-13,Salmon Fillet,E,7-8kg,26
2022-11-13,Salmon Fillet,E,8-9kg,32
2022-11-13,Salmon Fillet,F,1-2kg,28
2022-11-13,Salmon Fillet,F,2-3kg,30
2022-11-13,Salmon Fillet,F,3-4kg,41
2022-11-13,Salmon Fillet,F,4-5kg,30
2022-11-13,Salmon Fillet,F,5-6kg,39
2022-11-13,Salmon Fillet,F,6-7kg,25
2022-11-13,Salmon Fillet,F,7-8kg,31
2022-11-13,Salmon Fillet,F,8-9kg,25
2022-11-13,Trout Fillet,,,93
2022-11-13,Cod Fillet,,,88
2022-11-13,Shrimp,,,34
2022-11-13,Herring,,,57
2022-11-20,Salmon Fillet,A,1-2kg,24
2022-11-20,Salmon Fillet,A,2-3kg,24
2022-11-20,Salmon Fillet,A,3-4kg,33
2022-11-20,Salmon Fillet,A,4-5kg,24
2022-11-20,Salmon Fillet,A,5-6kg,30
2022-11-20,Salmon Fillet,A,6-7kg,27
2022-11-20,Salmon Fillet,A,7-8kg,34
2022-11-20,Salmon Fillet,A,8-9kg,39
2022-11-20,Salmon Fillet,B,1-2kg,26
2022-11-20,Salmon Fillet,B,2-3kg,36
2022-11-20,Salmon Fillet,B,3-4kg,31
2022-11-20,Salmon Fillet,B,4-5kg,36
2022-11-20,Salmon Fillet,B,5-6kg,50
2022-11-20,Salmon Fillet,B,6-7kg,44
2022-11-20,Salmon Fillet,B,7-8kg,20
2022-11-20,Salmon Fillet,B,8-9kg,39
2022-11-20,Salmon Fillet,C,1-2kg,46
2022-11-20,Salmon Fillet,C,2-3kg,19
2022-11-20,Salmon Fillet,C,3-4kg,43
2022-11-20,Salmon Fillet,C,4-5kg,50
2022-11-20,Salmon Fillet,C,5-6kg,20
2022-11-20,Salmon Fillet,C,6-7kg,20
2022-11-20,Salmon Fillet,C,7-8kg,43
2022-11-20,Salmon Fillet,C,8-9kg,39
2022-11-20,Salmon Fillet,D,1-2kg,43
2022-11-20,Salmon Fillet,D,2-3kg,38
2022-11-20,Salmon Fillet,D,3-4kg,41
2022-11-20,Salmon Fillet,D,4-5kg,16
2022-11-20,Salmon Fillet,D,5-6kg,46
2022-11-20,Salmon Fillet,D,6-7kg,41
2022-11-20,Salmon Fillet,D,7-8kg,32
2022-11-20,Salmon Fillet,D,8-9kg,30
2022-11-20,Salmon Fillet,E,1-2kg,16
2022-11-20,Salmon Fillet,E,2-3kg,41
2022-11-20,Salmon Fillet,E,3-4kg,35
2022-11-20,Salmon Fillet,E,4-5kg,35
2022-11-20,Salmon Fillet,E,5-6kg,45
2022-11-20,Salmon Fillet,E,6-7kg,31
2022-11-20,Salmon Fillet,E,7-8kg,44
2022-11-20,Salmon Fillet,E,8-9kg,28
2022-11-20,Salmon Fillet,F,1-2kg,34
2022-11-20,Salmon Fillet,F,2-3kg,34
2022-11-20,Salmon Fillet,F,3-4kg,40
2022-11-20,Salmon Fillet,F,4-5kg,32
2022-11-20,Salmon Fillet,F,5-6kg,28
2022-11-20,Salmon Fillet,F,6-7kg,40
2022-11-20,Salmon Fillet,F,7-8kg,33
2022-11-20,Salmon Fillet,F,8-9kg,19
2022-11-20,Trout Fillet,,,116
2022-11-20,Cod Fillet,,,100
2022-11-20,Shrimp,,,42
2022-11-20,Herring,,,97
2022-11-27,Salmon Fillet,A,1-2kg,30
2022-11-27,Salmon Fillet,A,2-3kg,36
2022-11-27,Salmon Fillet,A,3-4kg,39
2022-11-27,Salmon Fillet,A,4-5kg,35
2022-11-27,Salmon Fillet,A,5-6kg,31
2022-11-27,Salmon Fillet,A,6-7kg,25
2022-11-27,Salmon Fillet,A,7-8kg,26
2022-11-27,Salmon Fillet,A,8-9kg,29
2022-11-27,Salmon Fillet,B,1-2kg,29
2022-11-27,Salmon Fillet,B,2-3kg,27
2022-11-27,Salmon Fillet,B,3-4kg,41
2022-11-27,Salmon Fillet,B,4-5kg,45
2022-11-27,Salmon Fillet,B,5-6kg,28
2022-11-27,Salmon Fillet,B,6-7kg,35
2022-11-27,Salmon Fillet,B,7-8kg,36
2022-11-27,Salmon Fillet,B,8-9kg,37
2022-11-27,Salmon Fillet,C,1-2kg,37
2022-11-27,Salmon Fillet,C,2-3kg,41
2022-11-27,Salmon Fillet,C,3-4kg,34
2022-11-27,Salmon Fillet,C,4-5kg,19
2022-11-27,Salmon Fillet,C,5-6kg,40
2022-11-27,Salmon Fillet,C,6-7kg,41
2022-11-27,Salmon Fillet,C,7-8kg,30
2022-11-27,Salmon Fillet,C,8-9kg,37
2022-11-27,Salmon Fillet,D,1-2kg,45
2022-11-27,Salmon Fillet,D,2-3kg,36
2022-11-27,Salmon Fillet,D,3-4kg,42
2022-11-27,Salmon Fillet,D,4-5kg,53
2022-11-27,Salmon Fillet,D,5-6kg,24
2022-11-27,Salmon Fillet,D,6-7kg,23
2022-11-27,Salmon Fillet,D,7-8kg,35
2022-11-27,Salmon Fillet,D,8-9kg,41
2022-11-27,Salmon Fillet,E,1-2kg,28
2022-11-27,Salmon Fillet,E,2-3kg,44
2022-11-27,Salmon Fillet,E,3-4kg,18
2022-11-27,Salmon Fillet,E,4-5kg,45
2022-11-27,Salmon Fillet,E,5-6kg,27
2022-11-27,Salmon Fillet,E,6-7kg,47
2022-11-27,Salmon Fillet,E,7-8kg,56
2022-11-27,Salmon Fillet,E,8-9kg,28
2022-11-27,Salmon Fillet,F,1-2kg,30
2022-11-27,Salmon Fillet,F,2-3kg,45
2022-11-27,Salmon Fillet,F,3-4kg,27
2022-11-27,Salmon Fillet,F,4-5kg,33
2022-11-27,Salmon Fillet,F,5-6kg,38
2022-11-27,Salmon Fillet,F,6-7kg,13
2022-11-27,Salmon Fillet,F,7-8kg,35
2022-11-27,Salmon Fillet,F,8-9kg,31
2022-11-27,Trout Fillet,,,74
2022-11-27,Cod Fillet,,,113
2022-11-27,Shrimp,,,55
2022-11-27,Herring,,,84
2022-12-04,Salmon Fillet,A,1-2kg,48
2022-12-04,Salmon Fillet,A,2-3kg,50
2022-12-04,Salmon Fillet,A,3-4kg,53
2022-12-04,Salmon Fillet,A,4-5kg,51
2022-12-04,Salmon Fillet,A,5-6kg,57
2022-12-04,Salmon Fillet,A,6-7kg,56
2022-12-04,Salmon Fillet,A,7-8kg,46
2022-12-04,Salmon Fillet,A,8-9kg,39
2022-12-04,Salmon Fillet,B,1-2kg,42
2022-12-04,Salmon Fillet,B,2-3kg,43
2022-12-04,Salmon Fillet,B,3-4kg,78
2022-12-04,Salmon Fillet,B,4-5kg,61
2022-12-04,Salmon Fillet,B,5-6kg,35
2022-12-04,Salmon Fillet,B,6-7kg,39
2022-12-04,Salmon Fillet,B,7-8kg,52
2022-12-04,Salmon Fillet,B,8-9kg,59
2022-12-04,Salmon Fillet,C,1-2kg,52
2022-12-04,Salmon Fillet,C,2-3kg,45
2022-12-04,Salmon Fillet,C,3-4kg,50
2022-12-04,Salmon Fillet,C,4-5kg,51
2022-12-04,Salmon Fillet,C,5-6kg,55
2022-12-04,Salmon Fillet,C,6-7kg,24
2022-12-04,Salmon Fillet,C,7-8kg,44
2022-12-04,Salmon Fillet,C,8-9kg,46
2022-12-04,Salmon Fillet,D,1-2kg,53
2022-12-04,Salmon Fillet,D,2-3kg,84
2022-12-04,Salmon Fillet,D,3-4kg,52
2022-12-04,Salmon Fillet,D,4-5kg,51
2022-12-04,Salmon Fillet,D,5-6kg,62
2022-12-04,Salmon Fillet,D,6-7kg,52
2022-12-04,Salmon Fillet,D,7-8kg,59
2022-12-04,Salmon Fillet,D,8-9kg,60
2022-12-04,Salmon Fillet,E,1-2kg,65
2022-12-04,Salmon Fillet,E,2-3kg,39
2022-12-04,Salmon Fillet,E,3-4kg,49
2022-12-04,Salmon Fillet,E,4-5kg,37
2022-12-04,Salmon Fillet,E,5-6kg,55
2022-12-04,Salmon Fillet,E,6-7kg,44
2022-12-04,Salmon Fillet,E,7-8kg,50
2022-12-04,Salmon Fillet,E,8-9kg,47
2022-12-04,Salmon Fillet,F,1-2kg,64
2022-12-04,Salmon Fillet,F,2-3kg,54
2022-12-04,Salmon Fillet,F,3-4kg,33
2022-12-04,Salmon Fillet,F,4-5kg,53
2022-12-04,Salmon Fillet,F,5-6kg,37
2022-12-04,Salmon Fillet,F,6-7kg,41
2022-12-04,Salmon Fillet,F,7-8kg,49
2022-12-04,Salmon Fillet,F,8-9kg,51
2022-12-04,Trout Fillet,,,149
2022-12-04,Cod Fillet,,,108
2022-12-04,Shrimp,,,74
2022-12-04,Herring,,,84
2022-12-11,Salmon Fillet,A,1-2kg,64
2022-12-11,Salmon Fillet,A,2-3kg,73
2022-12-11,Salmon Fillet,A,3-4kg,30
2022-12-11,Salmon Fillet,A,4-5kg,33
2022-12-11,Salmon Fillet,A,5-6kg,64
2022-12-11,Salmon Fillet,A,6-7kg,54
2022-12-11,Salmon Fillet,A,7-8kg,43
2022-12-11,Salmon Fillet,A,8-9kg,53
2022-12-11,Salmon Fillet,B,1-2kg,23
2022-12-11,Salmon Fillet,B,2-3kg,45
2022-12-11,Salmon Fillet,B,3-4kg,53
2022-12-11,Salmon Fillet,B,4-5kg,59
2022-12-11,Salmon Fillet,B,5-6kg,44
2022-12-11,Salmon Fillet,B,6-7kg,48
2022-12-11,Salmon Fillet,B,7-8kg,35
2022-12-11,Salmon Fillet,B,8-9kg,57
2022-12-11,Salmon Fillet,C,1-2kg,36
2022-12-11,Salmon Fillet,C,2-3kg,44
2022-12-11,Salmon Fillet,C,3-4kg,35
2022-12-11,Salmon Fillet,C,4-5kg,53
2022-12-11,Salmon Fillet,C,5-6kg,58
2022-12-11,Salmon Fillet,C,6-7kg,43
2022-12-11,Salmon Fillet,C,7-8kg,52
2022-12-11,Salmon Fillet,C,8-9kg,33
2022-12-11,Salmon Fillet,D,1-2kg,51
2022-12-11,Salmon Fillet,D,2-3kg,44
2022-12-11,Salmon Fillet,D,3-4kg,79
2022-12-11,Salmon Fillet,D,4-5kg,36
2022-12-11,Salmon Fillet,D,5-6kg,60
2022-12-11,Salmon Fillet,D,6-7kg,55
2022-12-11,Salmon Fillet,D,7-8kg,52
2022-12-11,Salmon Fillet,D,8-9kg,72
2022-12-11,Salmon Fillet,E,1-2kg,56
2022-12-11,Salmon Fillet,E,2-3kg,53
2022-12-11,Salmon Fillet,E,3-4kg,44
2022-12-11,Salmon Fillet,E,4-5kg,63
2022-12-11,Salmon Fillet,E,5-6kg,58
2022-12-11,Salmon Fillet,E,6-7kg,38
2022-12-11,Salmon Fillet,E,7-8kg,33
2022-12-11,Salmon Fillet,E,8-9kg,50
2022-12-11,Salmon Fillet,F,1-2kg,40
2022-12-11,Salmon Fillet,F,2-3kg,49
2022-12-11,Salmon Fillet,F,3-4kg,57
2022-12-11,Salmon Fillet,F,4-5kg,49
2022-12-11,Salmon Fillet,F,5-6kg,45
2022-12-11,Salmon Fillet,F,6-7kg,48
2022-12-11,Salmon Fillet,F,7-8kg,63
2022-12-11,Salmon Fillet,F,8-9kg,31
2022-12-11,Trout Fillet,,,94
2022-12-11,Cod Fillet,,,111
2022-12-11,Shrimp,,,134
2022-12-11,Herring,,,93
2022-12-18,Salmon Fillet,A,1-2kg,36
2022-12-18,Salmon Fillet,A,2-3kg,57
2022-12-18,Salmon Fillet,A,3-4kg,46
2022-12-18,Salmon Fillet,A,4-5kg,41
2022-12-18,Salmon Fillet,A,5-6kg,41
2022-12-18,Salmon Fillet,A,6-7kg,45
2022-12-18,Salmon Fillet,A,7-8kg,38
2022-12-18,Salmon Fillet,A,8-9kg,25
2022-12-18,Salmon Fillet,B,1-2kg,53
2022-12-18,Salmon Fillet,B,2-3kg,58
2022-12-18,Salmon Fillet,B,3-4kg,60
2022-12-18,Salmon Fillet,B,4-5kg,34
2022-12-18,Salmon Fillet,B,5-6kg,43
2022-12-18,Salmon Fillet,B,6-7kg,48
2022-12-18,Salmon Fillet,B,7-8kg,53
2022-12-18,Salmon Fillet,B,8-9kg,54
2022-12-18,Salmon Fillet,C,1-2kg,37
2022-12-18,Salmon Fillet,C,2-3kg,54
2022-12-18,Salmon Fillet,C,3-4kg,52
2022-12-18,Salmon Fillet,C,4-5kg,61
2022-12-18,Salmon Fillet,C,5-6kg,52
2022-12-18,Salmon Fillet,C,6-7kg,55
2022-12-18,Salmon Fillet,C,7-8kg,55
2022-12-18,Salmon Fillet,C,8-9kg,59
2022-12-18,Salmon Fillet,D,1-2kg,57
2022-12-18,Salmon Fillet,D,2-3kg,38
2022-12-18,Salmon Fillet,D,3-4kg,61
2022-12-18,Salmon Fillet,D,4-5kg,60
2022-12-18,Salmon Fillet,D,5-6kg,46
2022-12-18,Salmon Fillet,D,6-7kg,47
2022-12-18,Salmon Fillet,D,7-8kg,49
2022-12-18,Salmon Fillet,D,8-9kg,58
2022-12-18,Salmon Fillet,E,1-2kg,55
2022-12-18,Salmon Fillet,E,2-3kg,52
2022-12-18,Salmon Fillet,E,3-4kg,71
2022-12-18,Salmon Fillet,E,4-5kg,65
2022-12-18,Salmon Fillet,E,5-6kg,50
2022-12-18,Salmon Fillet,E,6-7kg,57
2022-12-18,Salmon Fillet,E,7-8kg,34
2022-12-18,Salmon Fillet,E,8-9kg,49
2022-12-18,Salmon Fillet,F,1-2kg,71
2022-12-18,Salmon Fillet,F,2-3kg,45
2022-12-18,Salmon Fillet,F,3-4kg,38
2022-12-18,Salmon Fillet,F,4-5kg,43
2022-12-18,Salmon Fillet,F,5-6kg,41
2022-12-18,Salmon Fillet,F,6-7kg,46
2022-12-18,Salmon Fillet,F,7-8kg,48
2022-12-18,Salmon Fillet,F,8-9kg,35
2022-12-18,Trout Fillet,,,107
2022-12-18,Cod Fillet,,,115
2022-12-18,Shrimp,,,90
2022-12-18,Herring,,,133
2022-12-25,Salmon Fillet,A,1-2kg,58
2022-12-25,Salmon Fillet,A,2-3kg,56
2022-12-25,Salmon Fillet,A,3-4kg,38
2022-12-25,Salmon Fillet,A,4-5kg,62
2022-12-25,Salmon Fillet,A,5-6kg,37
2022-12-25,Salmon Fillet,A,6-7kg,62
2022-12-25,Salmon Fillet,A,7-8kg,52
2022-12-25,Salmon Fillet,A,8-9kg,55
2022-12-25,Salmon Fillet,B,1-2kg,37
2022-12-25,Salmon Fillet,B,2-3kg,39
2022-12-25,Salmon Fillet,B,3-4kg,50
2022-12-25,Salmon Fillet,B,4-5kg,42
2022-12-25,Salmon Fillet,B,5-6kg,54
2022-12-25,Salmon Fillet,B,6-7kg,34
2022-12-25,Salmon Fillet,B,7-8kg,59
2022-12-25,Salmon Fillet,B,8-9kg,41
2022-12-25,Salmon Fillet,C,1-2kg,60
2022-12-25,Salmon Fillet,C,2-3kg,55
2022-12-25,Salmon Fillet,C,3-4kg,38
2022-12-25,Salmon Fillet,C,4-5kg,54
2022-12-25,Salmon Fillet,C,5-6kg,53
2022-12-25,Salmon Fillet,C,6-7kg,47
2022-12-25,Salmon Fillet,C,7-8kg,34
2022-12-25,Salmon Fillet,C,8-9kg,27
2022-12-25,Salmon Fillet,D,1-2kg,54
2022-12-25,Salmon Fillet,D,2-3kg,33
2022-12-25,Salmon Fillet,D,3-4kg,51
2022-12-25,Salmon Fillet,D,4-5kg,49
2022-12-25,Salmon Fillet,D,5-6kg,51
2022-12-25,Salmon Fillet,D,6-7kg,43
2022-12-25,Salmon Fillet,D,7-8kg,44
2022-12-25,Salmon Fillet,D,8-9kg,56
2022-12-25,Salmon Fillet,E,1-2kg,49
2022-12-25,Salmon Fillet,E,2-3kg,55
2022-12-25,Salmon Fillet,E,3-4kg,52
2022-12-25,Salmon Fillet,E,4-5kg,39
2022-12-25,Salmon Fillet,E,5-6kg,62
2022-12-25,Salmon Fillet,E,6-7kg,58
2022-12-25,Salmon Fillet,E,7-8kg,44
2022-12-25,Salmon Fillet,E,8-9kg,51
2022-12-25,Salmon Fillet,F,1-2kg,51
2022-12-25,Salmon Fillet,F,2-3kg,51
2022-12-25,Salmon Fillet,F,3-4kg,48
2022-12-25,Salmon Fillet,F,4-5kg,60
2022-12-25,Salmon Fillet,F,5-6kg,59
2022-12-25,Salmon Fillet,F,6-7kg,38
2022-12-25,Salmon Fillet,F,7-8kg,56
2022-12-25,Salmon Fillet,F,8-9kg,65
2022-12-25,Trout Fillet,,,114
2022-12-25,Cod Fillet,,,125
2022-12-25,Shrimp,,,134
2022-12-25,Herring,,,127
2023-01-01,Salmon Fillet,A,1-2kg,71
2023-01-01,Salmon Fillet,A,2-3kg,72
2023-01-01,Salmon Fillet,A,3-4kg,66
2023-01-01,Salmon Fillet,A,4-5kg,68
2023-01-01,Salmon Fillet,A,5-6kg,61
2023-01-01,Salmon Fillet,A,6-7kg,82
2023-01-01,Salmon Fillet,A,7-8kg,58
2023-01-01,Salmon Fillet,A,8-9kg,82
2023-01-01,Salmon Fillet,B,1-2kg,66
2023-01-01,Salmon Fillet,B,2-3kg,48
2023-01-01,Salmon Fillet,B,3-4kg,68
2023-01-01,Salmon Fillet,B,4-5kg,44
2023-01-01,Salmon Fillet,B,5-6kg,66
2023-01-01,Salmon Fillet,B,6-7kg,78
2023-01-01,Salmon Fillet,B,7-8kg,61
2023-01-01,Salmon Fillet,B,8-9kg,68
2023-01-01,Salmon Fillet,C,1-2kg,86
2023-01-01,Salmon Fillet,C,2-3kg,60
2023-01-01,Salmon Fillet,C,3-4kg,52
2023-01-01,Salmon Fillet,C,4-5kg,75
2023-01-01,Salmon Fillet,C,5-6kg,84
2023-01-01,Salmon Fillet,C,6-7kg,61
2023-01-01,Salmon Fillet,C,7-8kg,80
2023-01-01,Salmon Fillet,C,8-9kg,82
2023-01-01,Salmon Fillet,D,1-2kg,53
2023-01-01,Salmon Fillet,D,2-3kg,61
2023-01-01,Salmon Fillet,D,3-4kg,79
2023-01-01,Salmon Fillet,D,4-5kg,78
2023-01-01,Salmon Fillet,D,5-6kg,70
2023-01-01,Salmon Fillet,D,6-7kg,55
2023-01-01,Salmon Fillet,D,7-8kg,86
2023-01-01,Salmon Fillet,D,8-9kg,63
2023-01-01,Salmon Fillet,E,1-2kg,60
2023-01-01,Salmon Fillet,E,2-3kg,72
2023-01-01,Salmon Fillet,E,3-4kg,83
2023-01-01,Salmon Fillet,E,4-5kg,68
2023-01-01,Salmon Fillet,E,5-6kg,66
2023-01-01,Salmon Fillet,E,6-7kg,73
2023-01-01,Salmon Fillet,E,7-8kg,67
2023-01-01,Salmon Fillet,E,8-9kg,68
2023-01-01,Salmon Fillet,F,1-2kg,36
2023-01-01,Salmon Fillet,F,2-3kg,63
2023-01-01,Salmon Fillet,F,3-4kg,68
2023-01-01,Salmon Fillet,F,4-5kg,53
2023-01-01,Salmon Fillet,F,5-6kg,70
2023-01-01,Salmon Fillet,F,6-7kg,60
2023-01-01,Salmon Fillet,F,7-8kg,78
2023-01-01,Salmon Fillet,F,8-9kg,78
2023-01-01,Trout Fillet,,,112
2023-01-01,Cod Fillet,,,113
2023-01-01,Shrimp,,,116
2023-01-01,Herring,,,115
2023-01-08,Salmon Fillet,A,1-2kg,67
2023-01-08,Salmon Fillet,A,2-3kg,52
2023-01-08,Salmon Fillet,A,3-4kg,51
2023-01-08,Salmon Fillet,A,4-5kg,68
2023-01-08,Salmon Fillet,A,5-6kg,72
2023-01-08,Salmon Fillet,A,6-7kg,61
2023-01-08,Salmon Fillet,A,7-8kg,73
2023-01-08,Salmon Fillet,A,8-9kg,53
2023-01-08,Salmon Fillet,B,1-2kg,69
2023-01-08,Salmon Fillet,B,2-3kg,78
2023-01-08,Salmon Fillet,B,3-4kg,65
2023-01-08,Salmon Fillet,B,4-5kg,67
2023-01-08,Salmon Fillet,B,5-6kg,60
2023-01-08,Salmon Fillet,B,6-7kg,64
2023-01-08,Salmon Fillet,B,7-8kg,57
2023-01-08,Salmon Fillet,B,8-9kg,54
2023-01-08,Salmon Fillet,C,1-2kg,59
2023-01-08,Salmon Fillet,C,2-3kg,50
2023-01-08,Salmon Fillet,C,3-4kg,60
2023-01-08,Salmon Fillet,C,4-5kg,57
2023-01-08,Salmon Fillet,C,5-6kg,64
2023-01-08,Salmon Fillet,C,6-7kg,59
2023-01-08,Salmon Fillet,C,7-8kg,63
2023-01-08,Salmon Fillet,C,8-9kg,69
2023-01-08,Salmon Fillet,D,1-2kg,73
2023-01-08,Salmon Fillet,D,2-3kg,54
2023-01-08,Salmon Fillet,D,3-4kg,56
2023-01-08,Salmon Fillet,D,4-5kg,59
2023-01-08,Salmon Fillet,D,5-6kg,62
2023-01-08,Salmon Fillet,D,6-7kg,66
2023-01-08,Salmon Fillet,D,7-8kg,59
2023-01-08,Salmon Fillet,D,8-9kg,50
2023-01-08,Salmon Fillet,E,1-2kg,60
2023-01-08,Salmon Fillet,E,2-3kg,61
2023-01-08,Salmon Fillet,E,3-4kg,71
2023-01-08,Salmon Fillet,E,4-5kg,60
2023-01-08,Salmon Fillet,E,5-6kg,56
2023-01-08,Salmon Fillet,E,6-7kg,51
2023-01-08,Salmon Fillet,E,7-8kg,68
2023-01-08,Salmon Fillet,E,8-9kg,51
2023-01-08,Salmon Fillet,F,1-2kg,73
2023-01-08,Salmon Fillet,F,2-3kg,52
2023-01-08,Salmon Fillet,F,3-4kg,58
2023-01-08,Salmon Fillet,F,4-5kg,67
2023-01-08,Salmon Fillet,F,5-6kg,67
2023-01-08,Salmon Fillet,F,6-7kg,87
2023-01-08,Salmon Fillet,F,7-8kg,66
2023-01-08,Salmon Fillet,F,8-9kg,54
2023-01-08,Trout Fillet,,,129
2023-01-08,Cod Fillet,,,85
2023-01-08,Shrimp,,,116
2023-01-08,Herring,,,107
2023-01-15,Salmon Fillet,A,1-2kg,76
2023-01-15,Salmon Fillet,A,2-3kg,59
2023-01-15,Salmon Fillet,A,3-4kg,66
2023-01-15,Salmon Fillet,A,4-5kg,58
2023-01-15,Salmon Fillet,A,5-6kg,83
2023-01-15,Salmon Fillet,A,6-7kg,62
2023-01-15,Salmon Fillet,A,7-8kg,81
2023-01-15,Salmon Fillet,A,8-9kg,69
2023-01-15,Salmon Fillet,B,1-2kg,67
2023-01-15,Salmon Fillet,B,2-3kg,67
2023-01-15,Salmon Fillet,B,3-4kg,65
2023-01-15,Salmon Fillet,B,4-5kg,46
2023-01-15,Salmon Fillet,B,5-6kg,60
2023-01-15,Salmon Fillet,B,6-7kg,71
2023-01-15,Salmon Fillet,B,7-8kg,62
2023-01-15,Salmon Fillet,B,8-9kg,54
2023-01-15,Salmon Fillet,C,1-2kg,59
